FlushQueue.executionTimeAvgNs,1757630658223000000,1757630718225000000,0.0
FlushQueue.executionTime90PNs,1757630658223000000,1757630718225000000,0
FlushQueue.waitingTime90PNs,1757630658223000000,1757630718225000000,0
FlushQueue.tasksExecuted,1757630658223000000,1757630718225000000,0
WriteAction.executionsCount,1757630658223000000,1757630718225000000,27
NonBlockingReadAction.finalizedExecutionTimeUs,1757630658223000000,1757630718225000000,215984
FlushQueue.queueSizeMax,1757630658223000000,1757630718225000000,0
FlushQueue.executionTimeMaxNs,1757630658223000000,1757630718225000000,0
FlushQueue.waitingTimeMaxNs,1757630658223000000,1757630718225000000,0
FlushQueue.queueSizeAvg,1757630658223000000,1757630718225000000,0.0
AWTEventQueue.dispatchTime90PNs,1757630658223000000,1757630718225000000,0
AWTEventQueue.eventsDispatched,1757630658223000000,1757630718225000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757630658223000000,1757630718225000000,0
AWTEventQueue.dispatchTimeAvgNs,1757630658223000000,1757630718225000000,0.0
FlushQueue.queueSize90P,1757630658223000000,1757630718225000000,0
FlushQueue.waitingTimeAvgNs,1757630658223000000,1757630718225000000,0.0
NonBlockingReadAction.failedExecutionsCount,1757630658223000000,1757630718225000000,2
AWTEventQueue.dispatchTimeMaxNs,1757630658223000000,1757630718225000000,0
NonBlockingReadAction.finalizedExecutionsCount,1757630658223000000,1757630718225000000,76
AWTEventQueue.dispatchTimeTotalNS,1757630658223000000,1757630718225000000,2303949510
ReadAction.executionsCount,1757630658223000000,1757630718225000000,171651
